ID,AUTORE,ULAN,SPECIFICHE-AUTORE,SCUOLA,AUTORE-MOTIVAZIONE,ALTRO-AUTORE-1,ALTRO-AUTORE-1-ULAN,ALTRO-AUTORE-1-SPECIFICHE-AUTORE,ALTRO-AUTORE-1-SCUOLA,ALTRO-AUTORE-1-MOTIVAZIONE,ALTRO-AUTORE-2,ALTRO-AUTORE-2-ULAN,ALTRO-AUTORE-2-SPECIFICHE-AUTORE,ALTRO-AUTORE-2-SCUOLA,ALTRO-AUTORE-2-MOTIVAZIONE,ALTRO-AUTORE-3,ALTRO-AUTORE-3-ULAN,ALTRO-AUTORE-3-SPECIFICHE-AUTORE,ALTRO-AUTORE-3-SCUOLA,ALTRO-AUTORE-3-MOTIVAZIONE,OGGETTO-DEFINIZIONE,OGGETTO-ID,SOGGETTO,DENOMINAZIONE,TECNICA,LAVORAZIONE,DIMENSIONI,LOC0-PROV,LOC0-CITTA,LOC0-GEONAMES,LOC0-LAT,LOC0-LONG,LOC0-CONT,LOC0-CONT-SPECIFICHE,ORIGINALE-BOOL,LOC1-TYPE,LOC1-PROV,LOC1-CITTA,LOC1-GEONAMES,LOC1-CONT,LOC1-CONT-SPECIFICHE,LOC1-DATE,LOC2-TYPE,LOC2-PROV,LOC2-CITTA,LOC2-GEONAMES,LOC2-CONT,LOC2-CONT-SPECIFICHE,LOC2-DATE,DATA-FROM,DATA-TO,RELAZIONE,BIBLIOGRAFIA-GENERALE
200,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M64),,,,,,,,,,,,,,,,rilievo,,Madonna col Bambino,,stampo,policromia perduta,da verificare,MN,Pieve di Coriano,https://www.geonames.org/6534615/pieve-di-coriano.html,45.03388,11.1078,Chiesa di Santa Maria Assunta,,,P,MN,Poggio Rusco,https://www.geonames.org/3170441/poggio-rusco.html,Collezione di Amedeo Guarnieri,,,,MN,Poggio Rusco,https://www.geonames.org/3170441/poggio-rusco.html,murata su una corte,,,1480,1500,Derivazione da una Madonna di Adrea della Robbia,"M64, 322"
201,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M64),Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM44),,,,,,,,,,,busto,,Busto di Madonna,Madonna della salute,modellazione,policroma,da verificare,MN,Goito,https://www.geonames.org/3176014/goito.html,45.25076,10.66121,Chiesa di San Pietro Apostolo,,,,,,,,,,,,,,,,,1490,1510,,"M54, 47; AM44, 278 nota 16; M64, 124."
202,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M64),,,,,,,,,,,,,,,,rilievo,serie,Madonna col Bambino,Madonna dai capelli fluenti,stampo,policroma,33x24 cm,,,,,,,,,,,,,,,,,,,,,,,1470,1500,,"M54, 178; M64, 226-242"
203,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M78),,,,,,,,,,,,,,,,formella architettonica,serie,Putto reggi ghirlanda,,stampo,policromia perduta,56x34 cm,MN,Viadana,https://www.geonames.org/3164440/viadana.html,44.93553,10.51898,Museo Civico Antonio Parazzi,,,,,,,,,,,,,,,,,1470,1500,Fregio viadanese con Putti reggighirlanda,"M78, 141-142; M64, 285-287"
204,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M78),,,,,,,,,,,,,,,,formella architettonica,serie,Putto reggi ghirlanda,,stampo,policromia perduta,57x33 cm,MN,Viadana,https://www.geonames.org/3164440/viadana.html,44.93553,10.51898,Museo Civico Antonio Parazzi,,,,,,,,,,,,,,,,,1470,1500,Fregio viadanese con Putti reggighirlanda,"M78, 141-142; M64, 285-287"
205,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54),,,,,,,,,,,,,,,,statua,,Madonna col Bambino,,modellazione,policroma,da verificare,MN,Pegognaga,https://www.geonames.org/3171305/pegognaga.html,44.99456,10.85967,Oratorio della Corte Carbonella,,,,,,,,,,,,,,,,,1480,1500,,"M54, 64; M58, 61-62; M64, 343-345"
206,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54),,,,,,,,,,,,,,,,statua,,Madonna col Bambino,,modellazione,policroma,da verificare,MN,"Volta Mantovana, Cereta",https://www.geonames.org/3179090/cereta.html,45.30503,10.64125,Chiesa della Madonna di Mezzacampagna,,,,,,,,,,,,,,,,,1480,1520,,"M54, 56-57; M64, 339-341"
207,Anonimo dell'Italia settentrionale [Anonimo toscano],,,"Scuola italiana, scuola toscana",Bibliografia (M64),,,,,,,,,,,,,,,,rilievo,serie,Madonna col Bambino,,stampo,policromia perduta,da verificare,MN,,,,,,,,,,,,,,,,,,,,,,1460,1480,,"AP96, 25; M36, 66; M38, 82; M79, 168-170; M64, 293-316"
208,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Bibliografia (M64),,,,,,,,,,,,,,,,rilievo,,San Francesco riceve le stimmate,,modellazione,policromia perduta,da verificare,MN,Viadana,https://www.geonames.org/3164440/viadana.html,44.93553,10.51898,Oratorio della Madonna della Concia,,,,,,,,,,,,,,,,,1470,1490,,"M78, 12-16; M64, 371-373"
209,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Analisi stilistica,Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC18),,,,,,,,,,,statua,,Cristo risorto,,modellazione,policromia perduta,altezza 91 cm,MN,collezione privata,,,,,,,,,,,,,,,,,,,,,1480,1500,,"SC18, 480-481"
210,Andrea della Robbia,http://vocab.getty.edu/page/ulan/500030958,Bottega,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (M79),,,,,,,,,,,,,,,,rilievo,,Stemma di Gabriele Ginori,,modellazione,invetriata,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Palazzo di San Sebastiano,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Museo Civico,,1797-1915,O,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo del Podestà,Torre dell'Orologio,1494-1797,1494,1494,,"M79, 146-151; SC19, 238-239"
211,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Analisi stilistica,,,,,,,,,,,,,,,,statua,,Santo,,modellazione,policromia perduta,32x21x36 cm,MN,Asola,https://www.geonames.org/3182734/asola.html,45.22018,10.41214,"Museo Civico ""G. Bellini""",,,P,MN,Asola,https://www.geonames.org/3182734/asola.html,Via XX Settembre 19,Murata nel sottotetto ,1980,,,,,,,,1450,1470,,
212,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Analisi stilistica,,,,,,,,,,,,,,,,formella architettonica,,Peduccio con angelo,,modellazione,policromia perduta,da verificare,MN,San Benedetto Po,https://www.geonames.org/3168546/san-benedetto-po.html,45.04612,10.93367,Museo civico Polironiano,,,,,,,,,,,,,,,,,1460,1480,,
213,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Analisi stilistica,,,,,,,,,,,,,,,,formella architettonica,,Peduccio con angelo,,modellazione,policromia perduta,da verificare,MN,San Benedetto Po,https://www.geonames.org/3168546/san-benedetto-po.html,45.04612,10.93367,Museo civico Polironiano,,,,,,,,,,,,,,,,,1460,1480,,
214,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,rilievo,elemento d'insieme,Apostolo,,modellazione,policromia perduta,altezza 167 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,1480,1490,Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147"
215,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,rilievo,elemento d'insieme,Apostolo,,modellazione,policromia perduta,altezza 176 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,1480,1490,Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147"
216,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,rilievo,elemento d'insieme,Apostolo,,modellazione,policromia perduta,altezza 171 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,1480,1490,Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147"
217,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,rilievo,elemento d'insieme,Madonna annunciata,,modellazione,policromia perduta,altezza 154 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,1480,1490,Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147"
218,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,rilievo,elemento d'insieme,Angelo Annunciante,,modellazione,policromia perduta,altezza 162 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,1480,1490,Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147"
219,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,gruppo scultoreo,insieme,Annunciazione con tre apostoli,,modellazione,policromia perduta,,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,1480,1490,Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147"
220,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
221,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
222,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
223,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
224,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
225,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
226,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
227,Anonimo mantovano,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
228,Anonimo mantovano,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
229,Anonimo mantovano,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
230,Anonimo mantovano,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
231,Anonimo mantovano,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,1481,1488,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140"
232,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),,,,,,,,,,,,,,,,statua,,Deposizione di Cristo,,modellazione,policromia perduta,34x28x46 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,"Museo Diocesano ""Francesco Gonzaga""",,,P,MN,Piubega,https://www.geonames.org/3170606/piubega.html,Chiesa di San Giacomo Maggiore Apostolo ,canonica,2024,P,MN,Piubega,https://www.geonames.org/3170606/piubega.html,Collezione privata della famiglia Rigo,,,1490,1510,,"AP73, 67-68"
233,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Guido Mazzoni,http://vocab.getty.edu/page/ulan/500013902,Cerchia,"Scuola italiana, scuola emilana, scuola modenese",Bibliografia (M15),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,Cerchia,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AM58),,,,,,gruppo scultoreo,insieme,Compianto sul Cristo Morto,,modellazione,policroma,,MN,Medole,https://www.geonames.org/3173657/medole.html,45.32588,10.51357,Chiesa di Santa Maria Assunta,,,O,MN,"Medole, Annunciata",https://www.geonames.org/3173657/medole.html,Convento dell'Annunciata,,1490-1808,,,,,,,,1490,1500,Compianto di Medole,"M15, 343; AM58, 57-61;SC33, 159-160; AP73, 69"
234,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Guido Mazzoni,http://vocab.getty.edu/page/ulan/500013902,Cerchia,"Scuola italiana, scuola emilana, scuola modenese",Bibliografia (M15),Anonimo mantovano,,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AM58),,,,,,statua,insieme,Giuseppe d'Arimatea,,modellazione,policroma,148x92x54 cm,MN,Medole,https://www.geonames.org/3173657/medole.html,45.32588,10.51357,Chiesa di Santa Maria Assunta,,,O,MN,"Medole, Annunciata",https://www.geonames.org/3173657/medole.html,Convento dell'Annunciata,,1490-1808,,,,,,,,1490,1500,Compianto di Medole,"M15, 343; AM58, 57-61;SC33, 159-160; AP73, 69"
235,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Guido Mazzoni,http://vocab.getty.edu/page/ulan/500013902,Cerchia,"Scuola italiana, scuola emilana, scuola modenese",Bibliografia (M15),Anonimo mantovano,,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AM58),,,,,,statua,insieme,Nicodemo,,modellazione,policroma,123x102x48 cm,MN,Medole,https://www.geonames.org/3173657/medole.html,45.32588,10.51357,Chiesa di Santa Maria Assunta,,,O,MN,"Medole, Annunciata",https://www.geonames.org/3173657/medole.html,Convento dell'Annunciata,,1490-1808,,,,,,,,1490,1500,Compianto di Medole,"M15, 343; AM58, 57-61;SC33, 159-160; AP73, 69"
236,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Guido Mazzoni,http://vocab.getty.edu/page/ulan/500013902,Cerchia,"Scuola italiana, scuola emilana, scuola modenese",Bibliografia (M15),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,Cerchia,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AM58),,,,,,statua,insieme,San Giovanni evangelista,,modellazione,policroma,147x45x50 cm,MN,Medole,https://www.geonames.org/3173657/medole.html,45.32588,10.51357,Chiesa di Santa Maria Assunta,,,O,MN,"Medole, Annunciata",https://www.geonames.org/3173657/medole.html,Convento dell'Annunciata,,1490-1808,,,,,,,,1490,1500,Compianto di Medole,"M15, 343; AM58, 57-61;SC33, 159-160; AP73, 69"
237,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Guido Mazzoni,http://vocab.getty.edu/page/ulan/500013902,Cerchia,"Scuola italiana, scuola emilana, scuola modenese",Bibliografia (M15),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,Cerchia,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AM58),,,,,,statua,insieme,Maria Maddalena,,modellazione,policroma,153x57x39 cm,MN,Medole,https://www.geonames.org/3173657/medole.html,45.32588,10.51357,Chiesa di Santa Maria Assunta,,,O,MN,"Medole, Annunciata",https://www.geonames.org/3173657/medole.html,Convento dell'Annunciata,,1490-1808,,,,,,,,1490,1500,Compianto di Medole,"M15, 343; AM58, 57-61;SC33, 159-160; AP73, 69"
238,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Guido Mazzoni,http://vocab.getty.edu/page/ulan/500013902,Cerchia,"Scuola italiana, scuola emilana, scuola modenese",Bibliografia (M15),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,Cerchia,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AM58),,,,,,statua,insieme,Svenimento della Madonna,,modellazione,policroma,130x156x113 cm,MN,Medole,https://www.geonames.org/3173657/medole.html,45.32588,10.51357,Chiesa di Santa Maria Assunta,,,O,MN,"Medole, Annunciata",https://www.geonames.org/3173657/medole.html,Convento dell'Annunciata,,1490-1808,,,,,,,,1490,1500,Compianto di Medole,"M15, 343; AM58, 57-61;SC33, 159-160; AP73, 69"
239,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Guido Mazzoni,http://vocab.getty.edu/page/ulan/500013902,Cerchia,"Scuola italiana, scuola emilana, scuola modenese",Bibliografia (M15),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,Cerchia,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (AM58),,,,,,statua,insieme,Cristo morto,,modellazione,policroma,28x170x48 cm,MN,Medole,https://www.geonames.org/3173657/medole.html,45.32588,10.51357,Chiesa di Santa Maria Assunta,,,O,MN,"Medole, Annunciata",https://www.geonames.org/3173657/medole.html,Convento dell'Annunciata,,1490-1808,,,,,,,,1490,1500,Compianto di Medole,"M15, 343; AM58, 57-61;SC33, 159-160; AP73, 69"
